# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
122.92000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
122.95600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
122.98800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.02000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.05600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.08800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.12000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.15600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.18800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.22000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.25600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.28800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.32000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.35600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.38800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.42000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.45600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.48800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.52000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.55600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.58800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.62000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.65600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.68800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.72000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.75600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.78800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.82000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.85600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.88800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.92000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.95600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
123.98800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.02000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.05600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.08800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.12000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.15600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.18800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.22000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.25600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.28800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.32000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.35600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.38800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.42000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.45600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.48800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.52000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.55600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.58800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.62000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.65600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.68800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.72000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.75600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.78800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.82000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.85600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.88800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.92000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.95600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
124.98800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.02000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.05600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.08800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.12000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.15600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.18800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.22000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.25600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.28800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.32000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.35600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.38800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.42000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.45600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.48800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.52000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.55600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.58800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.62000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.65600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.68800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.72000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.75600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.78800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.82000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.85600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.88800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.92000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.95600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
125.98800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.02000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.05600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.08800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.12000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.15600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.18800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.22000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.25600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.28800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.32000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.35600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.38800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.42000 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.45600 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
126.48800 -0.003731 -0.011076 3.024936 0.000880 0.000689 0.000845 0.999999 0.0000145457 -0.0000000681 -0.0000012055 0.0000144972 0.0000020746 0.0010017594 0.0011119176 0.0000046515 0.0000061611 0.0011332156 0.0000014509 0.0011357970
